timestamp,session_id,frame_id,gesture,handedness,confidence,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2026-07-10T13:42:18.284492+00:00,20260710T134211Z-60af6476,540,pointing,Left,0.989845,0.33658794,1.01000893,0.00000004,0.38471967,0.98148853,-0.02092158,0.42754972,0.93038327,-0.03869930,0.44570771,0.87989670,-0.05800131,0.41926378,0.87287998,-0.07711147,0.40079066,0.80134130,-0.02888096,0.41849741,0.72576618,-0.05588410,0.43099582,0.67344642,-0.07228588,0.44142061,0.62777781,-0.08357960,0.35823235,0.79385686,-0.03495802,0.38900551,0.80719769,-0.07662049,0.39028871,0.88508385,-0.08432660,0.38440368,0.92809319,-0.08043768,0.31926185,0.81093037,-0.04301638,0.35284567,0.83768719,-0.08055126,0.35749564,0.90348458,-0.07185343,0.35407251,0.93583733,-0.05651061,0.28484231,0.84097701,-0.05350466,0.31591830,0.86064160,-0.07482387,0.32638800,0.90561730,-0.06607055,0.32536918,0.92693514,-0.05358056
2026-07-10T13:42:18.492372+00:00,20260710T134211Z-60af6476,543,pointing,Left,0.987932,0.35757020,1.03880000,0.00000001,0.40867472,1.00487459,-0.01790718,0.45224684,0.94792837,-0.03389816,0.47258118,0.89047480,-0.05251621,0.44425040,0.88402194,-0.07098539,0.42014557,0.81882834,-0.02417049,0.43715483,0.73473299,-0.04965659,0.44884545,0.67945731,-0.06441467,0.45804340,0.63135749,-0.07442936,0.37858722,0.81271172,-0.03147049,0.41295341,0.81707281,-0.07308750,0.41683096,0.89452291,-0.08006518,0.41132182,0.94230521,-0.07476757,0.34159833,0.82899153,-0.04072266,0.38104147,0.85506046,-0.07700054,0.38654158,0.92201501,-0.06803484,0.38260910,0.95910341,-0.05202446,0.30924648,0.85844547,-0.05246597,0.34525189,0.88074714,-0.07212796,0.35548615,0.92465287,-0.06399298,0.35385931,0.94805968,-0.05179588
2026-07-10T13:42:18.700360+00:00,20260710T134211Z-60af6476,546,pointing,Left,0.999634,0.40223378,0.97435379,0.00000021,0.44199541,0.97200090,-0.02544743,0.48533762,0.92991608,-0.04794394,0.50125587,0.88203567,-0.07011343,0.47471309,0.87300771,-0.09304613,0.44645673,0.80474979,-0.04248946,0.46334684,0.72823894,-0.07426507,0.47984308,0.67317426,-0.09223268,0.49147069,0.62850291,-0.10308423,0.40648970,0.80051190,-0.04640711,0.44950816,0.80921829,-0.08931616,0.45249909,0.89000988,-0.09278299,0.44203469,0.92725825,-0.08550244,0.37159595,0.81808650,-0.05258196,0.41651174,0.83820528,-0.09387340,0.42172459,0.90600199,-0.08131193,0.41265395,0.93594050,-0.06291643,0.33987579,0.84854525,-0.06081689,0.37943187,0.85924381,-0.08624463,0.39118189,0.91004246,-0.07438839,0.38631737,0.93328750,-0.05929484
2026-07-10T13:42:18.700965+00:00,20260710T134211Z-60af6476,546,pointing,Left,0.990812,0.38489735,1.02320838,0.00000001,0.43999410,0.99034017,-0.01575689,0.48711967,0.93554747,-0.03249811,0.50881976,0.88269126,-0.05264314,0.47925508,0.87751842,-0.07319425,0.44657087,0.80092597,-0.02183256,0.46815300,0.72293854,-0.04675393,0.48305646,0.67208254,-0.06129469,0.49552721,0.62628007,-0.07141312,0.40537497,0.79543066,-0.03099676,0.44910061,0.80615109,-0.07032281,0.45070386,0.88588041,-0.07670394,0.44039759,0.92675990,-0.07209509,0.36950102,0.81426293,-0.04191274,0.41850474,0.84075624,-0.07834286,0.42006123,0.91045213,-0.06875113,0.41037446,0.94161081,-0.05279287,0.33876550,0.84541482,-0.05482072,0.38107726,0.86084789,-0.07451247,0.38888252,0.90714228,-0.06408591,0.38221487,0.92913181,-0.05059689
2026-07-10T13:42:18.923633+00:00,20260710T134211Z-60af6476,550,pointing,Left,0.991482,0.37673935,1.01288497,0.00000008,0.42882922,0.97818309,-0.01599463,0.47539741,0.92661983,-0.03375830,0.49234155,0.87592125,-0.05469195,0.46217829,0.87204021,-0.07612911,0.43507707,0.79471236,-0.02436933,0.45634395,0.71826750,-0.05077429,0.47124487,0.66670740,-0.06629304,0.48333031,0.62102592,-0.07676239,0.39193577,0.79042327,-0.03342726,0.43448168,0.80217642,-0.07451984,0.43689996,0.88160342,-0.08164143,0.42798549,0.92202848,-0.07747544,0.35514536,0.80910635,-0.04403490,0.40181243,0.83592564,-0.08117802,0.40419134,0.90381676,-0.07104795,0.39637065,0.93434125,-0.05477474,0.32253316,0.83981258,-0.05658913,0.36298928,0.85629886,-0.07547184,0.37180984,0.90264630,-0.06401717,0.36698979,0.92298508,-0.05000139
2026-07-10T13:42:19.119629+00:00,20260710T134211Z-60af6476,553,pointing,Left,0.991906,0.32973906,1.01237261,0.00000005,0.38080540,0.98073137,-0.02146565,0.42649350,0.92713618,-0.03960434,0.43391868,0.87688661,-0.05937751,0.40245262,0.86955714,-0.07969479,0.39050141,0.79182738,-0.02838898,0.40334305,0.71060956,-0.05497731,0.41398948,0.65471911,-0.07298566,0.42306602,0.60799402,-0.08554695,0.34407195,0.78707176,-0.03420418,0.37166557,0.80559814,-0.07532171,0.37479311,0.88412410,-0.08496822,0.36856806,0.92741835,-0.08301529,0.30282447,0.80836076,-0.04195995,0.33378097,0.83727366,-0.07762405,0.34064323,0.90037692,-0.06929711,0.33692375,0.93040365,-0.05539389,0.26549995,0.84293509,-0.05222979,0.29462472,0.86057746,-0.07181691,0.30674374,0.90375394,-0.06185672,0.30585840,0.92356139,-0.04897016
2026-07-10T13:42:19.324519+00:00,20260710T134211Z-60af6476,556,pointing,Left,0.988303,0.26649871,1.02698553,0.00000008,0.31300619,0.99541551,-0.02490282,0.35723639,0.93899542,-0.04366781,0.35927016,0.89204764,-0.06272932,0.32239112,0.88791811,-0.08220839,0.32058978,0.81147599,-0.03446313,0.32965836,0.71951890,-0.06344613,0.33508584,0.65926063,-0.08365183,0.33760324,0.60740572,-0.09829674,0.27259588,0.81032383,-0.03883230,0.28822055,0.81221616,-0.08310347,0.29727381,0.89248484,-0.09378088,0.29781216,0.93871909,-0.09258576,0.22940630,0.83212996,-0.04523225,0.24542117,0.84316754,-0.08252249,0.26176429,0.90620208,-0.07258402,0.26784846,0.93840092,-0.05798503,0.19014680,0.86631221,-0.05427425,0.20687455,0.86936879,-0.07662700,0.22418186,0.91330361,-0.06575873,0.23110382,0.93537056,-0.05210070
2026-07-10T13:42:19.520123+00:00,20260710T134211Z-60af6476,559,pointing,Left,0.986637,0.17667700,1.05024171,0.00000012,0.22409418,1.02200437,-0.03975474,0.27024007,0.96962380,-0.06869639,0.26382113,0.92702299,-0.09599400,0.22118144,0.91345078,-0.12313627,0.22711632,0.82234049,-0.05073077,0.22277535,0.73257685,-0.08624668,0.21264143,0.67046398,-0.10808653,0.20130020,0.61765695,-0.12321485,0.17736378,0.82249784,-0.04864071,0.17029987,0.84565008,-0.09141305,0.18333428,0.92833161,-0.09725028,0.19510524,0.95008200,-0.09395463,0.13268197,0.84582037,-0.05037494,0.12349518,0.87952584,-0.08974072,0.14505762,0.94677103,-0.07437953,0.16312039,0.96331412,-0.05684389,0.09088250,0.87935865,-0.05630876,0.08549093,0.90234405,-0.08182824,0.10943553,0.95300299,-0.06838840,0.12967250,0.96750897,-0.05205030
2026-07-10T13:42:19.724198+00:00,20260710T134211Z-60af6476,562,pointing,Left,0.990841,0.17446198,1.04818571,0.00000015,0.21826586,1.02045262,-0.04012853,0.26264209,0.97388834,-0.07147106,0.25870657,0.93612432,-0.10142515,0.22056261,0.91714483,-0.13146882,0.21604544,0.82097536,-0.05697966,0.20942521,0.73352087,-0.09508847,0.19977702,0.66978407,-0.11814693,0.18896616,0.61771524,-0.13389562,0.16426903,0.82227921,-0.05615537,0.16131125,0.85841006,-0.10425352,0.17740831,0.94241983,-0.11189105,0.19322909,0.96860063,-0.10831175,0.11941912,0.84844971,-0.05903849,0.11748767,0.90516102,-0.10288911,0.14263898,0.97045803,-0.09034270,0.16456658,0.98712170,-0.07350627,0.08040722,0.88531667,-0.06621127,0.08095015,0.93286788,-0.09602904,0.10895988,0.98559433,-0.08600347,0.13234133,0.99882972,-0.07119527
2026-07-10T13:42:19.921881+00:00,20260710T134211Z-60af6476,565,pointing,Left,0.986658,0.22014016,1.00045884,0.00000007,0.27117622,0.96791583,-0.03477209,0.31975538,0.91256166,-0.05928016,0.30658844,0.87194240,-0.08274336,0.26483977,0.86413831,-0.10627773,0.27333868,0.77134359,-0.04420961,0.27423292,0.67850387,-0.07844287,0.27232286,0.61634898,-0.10291580,0.27157703,0.56191969,-0.11957408,0.22207890,0.76215732,-0.04390446,0.22104684,0.79577643,-0.09398122,0.22859955,0.86979789,-0.11012723,0.23925112,0.91004694,-0.11088984,0.17738706,0.78169298,-0.04622193,0.17838183,0.82844478,-0.08863875,0.19232529,0.88615727,-0.08460524,0.20668276,0.91454053,-0.07165558,0.13811460,0.81317282,-0.05212188,0.13651447,0.83886397,-0.08010180,0.15109262,0.88261724,-0.07438264,0.16446787,0.90250599,-0.06147264
2026-07-10T13:42:20.122942+00:00,20260710T134211Z-60af6476,568,pointing,Left,0.984723,0.27904582,0.86346245,0.00000005,0.33458912,0.83289498,-0.02422996,0.38481659,0.78347635,-0.04224958,0.38870054,0.73203808,-0.06171001,0.35187140,0.72741568,-0.08158447,0.35824212,0.65221995,-0.02588599,0.37444949,0.57045656,-0.05124360,0.38410357,0.51700610,-0.06800684,0.39277440,0.47096294,-0.07903277,0.31215876,0.64029860,-0.02932460,0.32647774,0.64950442,-0.07264920,0.32081765,0.72536629,-0.08469579,0.31426972,0.77272010,-0.08232570,0.26937228,0.65092576,-0.03478445,0.28268346,0.67333019,-0.07407383,0.28475276,0.73905730,-0.06955700,0.28552327,0.77927333,-0.05523143,0.22926959,0.67300624,-0.04260563,0.24134788,0.67808592,-0.06513046,0.24814948,0.72248101,-0.05721983,0.24992730,0.75165516,-0.04378118
2026-07-10T13:42:20.324746+00:00,20260710T134211Z-60af6476,571,pointing,Left,0.993978,0.34901470,0.84382594,0.00000002,0.40002584,0.82111257,-0.01992797,0.44855291,0.78101581,-0.03804039,0.46731091,0.73472810,-0.05820622,0.44239479,0.71450365,-0.07883310,0.42418379,0.64875489,-0.02751610,0.44928885,0.57951880,-0.05431793,0.46702927,0.53137642,-0.07133143,0.48397094,0.48875898,-0.08230934,0.38429010,0.63387954,-0.03329677,0.42163712,0.65112317,-0.07205921,0.41702977,0.72198039,-0.08034305,0.40698311,0.76170498,-0.07740369,0.34586215,0.64316797,-0.04090594,0.38342756,0.67005664,-0.07563945,0.38075143,0.73244584,-0.06731167,0.37362209,0.76689464,-0.05263743,0.30865324,0.66550940,-0.05085389,0.34111509,0.67809606,-0.07028998,0.34821969,0.72280025,-0.06054248,0.34655705,0.75010371,-0.04724601
2026-07-10T13:42:20.521498+00:00,20260710T134211Z-60af6476,574,pointing,Left,0.995310,0.40265897,0.93683136,-0.00000006,0.45698074,0.91352320,-0.01331363,0.50872159,0.87630904,-0.02898387,0.53267175,0.83757973,-0.04857647,0.51022506,0.81851125,-0.06880749,0.48229736,0.73435658,-0.01713258,0.51237988,0.67817068,-0.04133404,0.53110486,0.63994575,-0.05664993,0.54899019,0.60377735,-0.06685226,0.44501516,0.71923077,-0.02645581,0.48752224,0.74935716,-0.06057422,0.47971860,0.82131630,-0.06848172,0.46645701,0.85270268,-0.06666236,0.40977076,0.73003721,-0.03746054,0.45235980,0.77171177,-0.07063612,0.44627470,0.83594137,-0.06365295,0.43575805,0.86449456,-0.05070487,0.37561208,0.75372368,-0.05021609,0.41204676,0.77950931,-0.06917466,0.41634521,0.82923043,-0.05997818,0.41227981,0.85534430,-0.04758716
2026-07-10T13:42:20.726547+00:00,20260710T134211Z-60af6476,577,pointing,Left,0.994480,0.42222813,0.97114068,0.00000005,0.48010194,0.95802355,-0.01411300,0.53555721,0.92484033,-0.03065813,0.56457853,0.88659942,-0.05041613,0.53776866,0.87459677,-0.07053729,0.51489210,0.78135276,-0.01718873,0.55235690,0.73814583,-0.04211815,0.58100653,0.71112877,-0.05826369,0.60763139,0.68571186,-0.06877822,0.47959679,0.75900227,-0.02633267,0.52143735,0.80056983,-0.06060103,0.50709069,0.87150371,-0.06807224,0.49033463,0.90195566,-0.06554653,0.44457525,0.76547742,-0.03750119,0.48763761,0.82498759,-0.06875715,0.47671461,0.88482785,-0.06241236,0.46439034,0.90784431,-0.05021073,0.41195324,0.78821617,-0.05075353,0.44993830,0.83381999,-0.06757023,0.44776168,0.87965000,-0.05986291,0.43924814,0.89878154,-0.04897802
2026-07-10T13:42:20.925753+00:00,20260710T134211Z-60af6476,580,pointing,Left,0.996953,0.46397597,0.92458439,0.00000013,0.52065462,0.91902947,-0.01707655,0.57516670,0.89495504,-0.03632559,0.60728556,0.86699176,-0.05790557,0.59772700,0.83829206,-0.08005834,0.56818324,0.74499595,-0.02926162,0.60553896,0.68592423,-0.05917434,0.63338357,0.64484948,-0.07879576,0.65867466,0.60803306,-0.09104301,0.53078353,0.72089314,-0.03725450,0.57687002,0.75954437,-0.07729671,0.56178910,0.83118343,-0.08586807,0.54242462,0.86404324,-0.08352584,0.49254942,0.72358042,-0.04697611,0.53694755,0.77479821,-0.08305510,0.52342707,0.83630306,-0.07434539,0.50716895,0.86248636,-0.06007895,0.45494735,0.74121988,-0.05873953,0.49435449,0.77687043,-0.08103690,0.49120522,0.82918179,-0.07138019,0.48069960,0.85307026,-0.05785460
2026-07-10T13:42:21.123377+00:00,20260710T134211Z-60af6476,583,pointing,Left,0.995443,0.54228187,0.92299843,0.00000013,0.60552430,0.91385245,-0.01577613,0.66827255,0.89284492,-0.03613124,0.70383465,0.85905635,-0.06078143,0.68347722,0.83433139,-0.08573857,0.64717460,0.73006916,-0.02136368,0.68828678,0.66657352,-0.05001470,0.71657884,0.62033975,-0.06743428,0.74193519,0.57982695,-0.07831121,0.61051333,0.70778340,-0.03093461,0.66892010,0.74815953,-0.07090260,0.65336734,0.82170278,-0.07736199,0.63274366,0.85313112,-0.07277260,0.57536805,0.71103710,-0.04268803,0.63260478,0.76646239,-0.07870630,0.61466569,0.82655054,-0.06852551,0.59482384,0.85002220,-0.05259573,0.54137552,0.73011398,-0.05669591,0.59147793,0.76717353,-0.07604790,0.58528298,0.81485587,-0.06484840,0.56972796,0.83689457,-0.05063374
2026-07-10T13:42:21.326148+00:00,20260710T134211Z-60af6476,586,pointing,Left,0.993772,0.60650152,0.92363286,0.00000011,0.67512196,0.91569924,-0.01240220,0.73607975,0.89961094,-0.03541767,0.77572536,0.87092286,-0.06380885,0.75711668,0.84582061,-0.09269985,0.71891534,0.73384845,-0.02547569,0.76467687,0.67015457,-0.05544798,0.79617006,0.62219596,-0.07268506,0.82088941,0.57946211,-0.08363645,0.68333304,0.71048129,-0.03854585,0.75140822,0.75683892,-0.07832718,0.73177820,0.83463049,-0.08125629,0.70635194,0.85950816,-0.07445677,0.65075105,0.71514547,-0.05322463,0.71691799,0.77556574,-0.09007353,0.69568986,0.83962178,-0.07590373,0.67187494,0.85846752,-0.05735670,0.62103117,0.73675478,-0.06982350,0.67671263,0.77932405,-0.08919164,0.66732234,0.82492805,-0.07500552,0.64772433,0.84055859,-0.05887595
2026-07-10T13:42:21.525563+00:00,20260710T134211Z-60af6476,589,pointing,Left,0.994479,0.58231729,0.92072845,0.00000017,0.64631236,0.90925556,-0.02119402,0.70143253,0.89037496,-0.04687873,0.73647720,0.86341226,-0.07636750,0.72500569,0.83831018,-0.10575595,0.69143981,0.72664392,-0.03150534,0.73021400,0.65422904,-0.06480495,0.76086277,0.60717791,-0.08501103,0.78760213,0.56781149,-0.09781087,0.65267700,0.70819825,-0.04140240,0.71103287,0.75278687,-0.08492648,0.69120938,0.82503629,-0.09228935,0.66773915,0.84532732,-0.08926396,0.61576962,0.71483094,-0.05410649,0.67414212,0.77214199,-0.09366919,0.65527219,0.82945734,-0.08328658,0.63434637,0.84226429,-0.06797565,0.58079052,0.73708582,-0.06959204,0.63128781,0.77701592,-0.09165331,0.62521589,0.82050294,-0.08061175,0.60878187,0.83290285,-0.06698081
2026-07-10T13:42:21.725005+00:00,20260710T134211Z-60af6476,592,pointing,Left,0.990915,0.43554386,0.93480390,0.00000021,0.49711311,0.90745342,-0.02142271,0.54819041,0.87164879,-0.04305609,0.56874788,0.83401632,-0.06626245,0.54301089,0.81877661,-0.08934087,0.50522065,0.71207291,-0.03204174,0.53001857,0.63281560,-0.05641995,0.54645354,0.58360511,-0.07312783,0.55881411,0.53997159,-0.08608737,0.46205389,0.70728517,-0.03982443,0.50157076,0.72172588,-0.06916727,0.50662053,0.77296788,-0.07743552,0.50043696,0.78531951,-0.08161343,0.42323413,0.72796065,-0.04969931,0.46679446,0.76054281,-0.07711079,0.47170687,0.80161411,-0.07201672,0.46599177,0.80841988,-0.06690013,0.38807803,0.76145047,-0.06247390,0.42603451,0.78284574,-0.07889909,0.43476105,0.81614035,-0.07208085,0.43255317,0.82668918,-0.06568599
2026-07-10T13:42:21.924584+00:00,20260710T134211Z-60af6476,595,pointing,Left,0.992239,0.29140130,0.93508101,0.00000012,0.33500475,0.89893526,-0.02688158,0.37534505,0.84401232,-0.04765290,0.36842883,0.80901796,-0.06783539,0.32863823,0.81013215,-0.08787260,0.32871398,0.71747428,-0.04006229,0.32741770,0.62732178,-0.06779399,0.32450894,0.57069111,-0.08637281,0.31861508,0.51917362,-0.10057398,0.28032592,0.72075301,-0.04366057,0.29339549,0.73606879,-0.08262025,0.30521384,0.80786294,-0.09201465,0.30608353,0.83452427,-0.09292107,0.23803356,0.74666095,-0.04915915,0.25316000,0.77263844,-0.08635850,0.27238432,0.83305305,-0.07881954,0.27897161,0.85006130,-0.06736600,0.20100990,0.78086406,-0.05703489,0.21776243,0.79447693,-0.08066739,0.23855650,0.84034008,-0.07101414,0.24718490,0.85519046,-0.05904052
